userId,movieId,rating,timestamp,year,month
4100,1214,4.0,2008-04-30 18:14:11,2008,4
4884,1961,3.0,2000-12-14 20:18:17,2000,12
2012,111759,3.5,2017-08-10 07:55:32,2017,8
2835,1127,3.5,2008-11-26 14:31:03,2008,11
6450,4344,3.5,2003-08-06 23:23:28,2003,8
2102,185,2.0,2000-08-09 16:20:19,2000,8
3663,239,3.0,2008-11-21 19:40:25,2008,11
2553,1968,4.5,2004-11-02 03:14:55,2004,11
4605,2953,2.5,2016-03-06 15:32:30,2016,3
570,1381,3.0,1999-05-24 22:47:18,1999,5
942,2701,4.0,2018-05-05 20:30:48,2018,5
72,71282,4.0,2010-03-17 16:26:53,2010,3
1603,204,3.0,1996-11-18 16:05:00,1996,11
4687,6016,4.0,2006-04-03 04:08:16,2006,4
3509,4234,2.0,2003-01-31 16:42:20,2003,1
3279,4896,4.0,2001-12-17 14:44:47,2001,12
1205,750,3.0,2006-07-19 19:12:07,2006,7
1016,95,4.0,2003-02-17 17:39:35,2003,2
6978,3911,3.0,2016-10-28 01:41:36,2016,10
857,158872,4.0,2017-01-22 16:15:52,2017,1
2964,1704,0.5,2018-12-28 02:34:09,2018,12
6853,5151,2.5,2015-03-09 00:31:30,2015,3
4509,147,1.0,1996-04-14 19:56:23,1996,4
3083,1573,3.5,2023-04-09 15:22:38,2023,4
1958,1247,4.0,2003-09-14 00:53:24,2003,9
4262,8859,1.5,2007-07-31 05:23:13,2007,7
4501,3730,4.0,2016-02-17 13:53:12,2016,2
5880,2794,3.5,2007-01-28 23:34:25,2007,1
3355,1171,4.0,2000-08-22 12:08:04,2000,8
1681,539,3.0,2019-09-23 16:03:00,2019,9
5862,2431,1.0,1999-12-15 00:34:43,1999,12
4754,2985,4.0,2021-12-29 05:00:32,2021,12
2468,410,4.0,2018-06-17 07:20:04,2018,6
4024,62,3.0,1996-06-14 16:07:55,1996,6
4458,110,3.0,2017-09-16 02:54:30,2017,9
3517,7160,3.5,2007-11-20 06:50:41,2007,11
2829,1265,4.0,2009-05-30 01:37:33,2009,5
6407,135569,3.0,2017-09-16 19:57:17,2017,9
6116,26558,4.0,2008-09-21 22:04:59,2008,9
2081,296,2.5,2007-02-06 19:43:14,2007,2
2612,8622,4.0,2013-01-19 09:31:34,2013,1
5574,1377,1.0,2004-04-16 18:09:01,2004,4
4994,86,3.0,1996-08-20 13:26:27,1996,8
4184,648,3.0,2001-12-13 15:57:54,2001,12
6008,212365,4.0,2020-02-10 21:49:53,2020,2
3549,4238,3.0,2001-11-01 03:21:19,2001,11
487,1891,4.0,2002-03-01 05:39:19,2002,3
1414,589,4.5,2021-02-04 01:38:30,2021,2
857,6593,3.0,2017-01-22 16:31:25,2017,1
5115,3453,2.0,2000-06-18 06:40:31,2000,6
1010,648,4.0,1997-06-29 06:09:56,1997,6
2689,4995,4.0,2003-12-05 22:27:09,2003,12
3023,6266,3.5,2004-02-07 19:42:08,2004,2
3023,1552,3.5,2004-08-02 21:32:16,2004,8
2457,1485,3.0,1998-12-08 00:05:36,1998,12
6102,236,4.0,2013-11-07 16:17:25,2013,11
1549,47,5.0,2014-01-13 10:02:33,2014,1
927,2243,3.0,1999-12-15 08:39:55,1999,12
6098,748,3.0,2000-04-24 20:47:29,2000,4
6651,2918,1.0,1999-11-13 20:15:05,1999,11
4414,340,4.0,2000-11-22 08:09:57,2000,11
3470,1394,4.0,2000-07-15 00:49:05,2000,7
4942,106489,4.0,2015-11-04 13:49:53,2015,11
5547,44864,2.0,2007-08-18 20:28:47,2007,8
4091,1279,5.0,2019-02-24 01:58:23,2019,2
1150,4718,4.0,2015-08-09 22:09:12,2015,8
2525,95207,3.0,2013-06-10 18:32:11,2013,6
149,963,4.5,2005-05-31 21:24:46,2005,5
2788,119068,4.0,2018-03-11 14:28:40,2018,3
2587,210861,3.5,2023-03-06 06:34:33,2023,3
4657,137857,2.5,2023-06-25 23:38:56,2023,6
4961,71211,4.0,2022-01-26 09:48:20,2022,1
6793,3086,5.0,2001-11-28 07:02:48,2001,11
1295,4980,3.0,2016-10-07 23:37:22,2016,10
3889,1466,3.5,2011-01-26 23:24:20,2011,1
4687,2405,4.0,2006-04-03 03:24:36,2006,4
6018,170599,5.0,2018-08-30 23:55:14,2018,8
4959,36519,3.0,2015-09-06 15:31:48,2015,9
198,68848,3.5,2012-01-14 18:55:14,2012,1
2158,80463,4.0,2021-03-11 05:57:57,2021,3
5712,148620,4.0,2016-03-18 23:37:33,2016,3
897,533,3.0,2016-01-27 17:58:02,2016,1
3589,30822,3.0,2005-11-28 15:43:50,2005,11
1220,4896,3.0,2008-12-27 23:47:50,2008,12
5054,2395,4.0,2023-01-13 15:01:20,2023,1
2553,994,4.0,2004-11-02 03:21:21,2004,11
3356,152081,3.5,2022-11-15 22:24:17,2022,11
559,466,3.5,2016-03-23 10:31:50,2016,3
4293,51935,4.5,2020-11-06 12:24:52,2020,11
5831,5816,3.5,2021-03-23 10:18:24,2021,3
198,32,4.5,2010-10-14 23:32:26,2010,10
726,2762,4.0,2008-12-12 06:30:36,2008,12
3427,1019,2.0,2007-04-09 10:53:37,2007,4
2083,3006,5.0,2000-08-03 01:12:10,2000,8
50,91630,3.0,2021-07-10 17:24:01,2021,7
436,1175,5.0,2002-03-20 21:31:16,2002,3
897,60937,2.5,2016-02-29 17:14:37,2016,2
3682,1215,3.0,1997-03-23 08:41:38,1997,3
2778,356,4.5,2015-08-17 14:10:25,2015,8
3128,592,4.0,1996-08-12 09:11:59,1996,8
6932,92259,3.5,2015-10-02 20:26:03,2015,10
6429,3317,4.5,2005-09-10 01:29:07,2005,9
3226,108945,0.5,2015-11-01 14:48:03,2015,11
1485,3301,5.0,2018-07-02 20:02:52,2018,7
1848,45447,4.0,2020-12-26 15:25:00,2020,12
2186,11,3.0,2000-09-30 23:27:19,2000,9
2394,159093,3.0,2017-01-22 06:29:28,2017,1
5337,1285,3.5,2008-02-15 20:54:05,2008,2
1418,6870,4.5,2004-06-22 02:46:30,2004,6
727,1214,3.0,2017-02-01 01:26:12,2017,2
5570,91500,3.5,2021-08-23 00:16:00,2021,8
6961,87485,3.5,2020-07-07 00:26:35,2020,7
4880,27846,2.0,2015-01-25 19:14:38,2015,1
4948,8874,3.5,2017-05-20 19:16:35,2017,5
2823,80489,4.0,2015-08-29 18:03:35,2015,8
1057,7040,4.0,2018-05-13 03:38:03,2018,5
1205,41716,4.0,2006-07-19 19:48:31,2006,7
3273,168326,3.5,2022-02-06 02:07:17,2022,2
2172,2090,2.0,2022-02-25 09:56:00,2022,2
4430,108202,3.5,2023-04-10 02:02:33,2023,4
2976,2810,4.0,2022-08-29 18:01:19,2022,8
5016,2335,4.0,2003-02-17 20:43:05,2003,2
5734,33794,4.5,2006-11-06 00:04:56,2006,11
1166,33679,1.5,2013-11-21 19:08:26,2013,11
6807,2613,4.0,2017-01-22 17:48:54,2017,1
2472,2340,3.0,2000-11-20 06:51:40,2000,11
6735,158,1.0,2005-05-18 23:09:52,2005,5
2838,72011,2.0,2023-06-24 14:57:21,2023,6
6494,8957,2.0,2011-07-10 04:53:36,2011,7
3248,3253,4.0,2005-03-25 12:10:02,2005,3
2401,337,5.0,2000-08-24 21:34:20,2000,8
3024,5952,4.0,2016-05-17 15:50:05,2016,5
1442,1198,5.0,1999-04-13 17:49:48,1999,4
4062,104841,2.5,2017-12-24 07:47:46,2017,12
6416,2522,3.0,2003-12-05 01:20:38,2003,12
886,1214,4.0,1997-05-21 18:58:07,1997,5
6101,91529,3.5,2016-07-09 16:33:40,2016,7
2374,1077,5.0,1999-12-16 16:46:17,1999,12
2704,648,4.0,1999-12-13 06:51:07,1999,12
3387,1247,5.0,2020-01-24 19:57:47,2020,1
5816,4995,3.5,2008-06-11 17:29:15,2008,6
2732,838,3.0,2005-10-31 18:01:53,2005,10
1205,2231,3.5,2007-07-19 22:30:17,2007,7
513,8784,2.0,2010-12-11 23:00:12,2010,12
1295,2431,3.0,2016-10-07 23:37:22,2016,10
6340,87222,3.5,2012-08-25 13:12:35,2012,8
4868,54259,4.0,2007-10-26 12:18:07,2007,10
31,349,3.5,2007-09-29 17:15:27,2007,9
569,1961,3.0,2021-06-16 03:23:29,2021,6
4075,64575,3.0,2023-07-16 03:55:29,2023,7
3951,3709,1.0,2002-08-30 18:00:05,2002,8
2926,1345,3.0,2007-01-17 19:03:26,2007,1
3160,2115,3.0,2003-03-10 03:47:34,2003,3
1165,593,4.0,2017-05-15 01:07:19,2017,5
1602,4232,4.0,2002-01-04 23:11:32,2002,1
1076,377,2.0,1999-10-11 09:34:42,1999,10
4003,3578,4.0,2001-04-18 19:20:44,2001,4
6739,1136,0.5,2019-02-11 17:57:14,2019,2
1681,64957,3.5,2019-09-22 03:23:34,2019,9
4079,1210,4.0,2001-02-10 16:22:55,2001,2
6830,5791,5.0,2005-04-04 02:16:09,2005,4
2892,50872,3.5,2023-01-27 18:30:45,2023,1
3515,1969,2.0,1999-12-12 03:08:34,1999,12
5613,2100,2.0,2017-11-12 02:17:04,2017,11
6989,1958,4.0,2005-08-20 04:21:25,2005,8
3653,53996,1.0,2016-02-01 00:58:57,2016,2
2402,2353,3.0,2015-10-09 19:17:52,2015,10
5361,45447,4.5,2006-07-21 21:15:45,2006,7
4075,268642,2.5,2023-07-14 21:26:50,2023,7
149,6807,4.5,2005-06-01 02:58:07,2005,6
5815,77561,3.0,2011-04-16 17:04:26,2011,4
1126,7115,4.0,2005-11-15 16:30:15,2005,11
4205,223,2.5,2006-11-04 22:52:11,2006,11
189,3256,3.0,2012-04-24 20:44:24,2012,4
4293,52694,4.0,2020-11-06 12:10:23,2020,11
4184,3088,4.0,2001-12-02 17:10:27,2001,12
5283,86298,3.5,2020-04-05 21:59:29,2020,4
2811,235,5.0,1996-05-16 18:34:26,1996,5
6777,3897,4.0,2016-03-01 22:22:11,2016,3
5911,3624,0.5,2004-02-16 20:05:58,2004,2
6676,2916,2.5,2005-03-22 09:00:59,2005,3
2030,3263,3.0,2000-09-10 02:11:08,2000,9
3108,1923,2.0,2013-02-06 19:53:23,2013,2
4135,2858,5.0,2014-07-06 16:03:52,2014,7
927,2657,3.0,1999-12-15 08:10:55,1999,12
5777,7154,3.0,2006-01-18 03:10:23,2006,1
187,6863,3.5,2005-03-27 12:25:34,2005,3
4075,329,3.0,2023-07-14 21:35:58,2023,7
970,6863,4.0,2007-11-26 01:59:29,2007,11
847,5219,2.0,2017-01-27 18:27:47,2017,1
4305,7155,3.0,2006-12-20 18:09:04,2006,12
881,3801,5.0,2008-10-29 00:22:47,2008,10
6823,1916,2.0,2000-03-16 21:09:43,2000,3
3515,2617,4.0,2002-01-17 08:46:05,2002,1
3530,1270,1.0,2018-06-14 02:19:43,2018,6
974,3363,3.5,2004-02-16 19:44:19,2004,2
4673,111,4.0,1996-06-01 12:23:46,1996,6
3499,161616,2.0,2017-06-04 19:17:28,2017,6
3702,1197,4.0,2008-10-29 03:44:25,2008,10
4880,250,0.5,2015-03-01 01:05:20,2015,3
1455,356,4.0,2011-12-15 19:49:07,2011,12
39,34150,2.0,2005-07-16 01:18:52,2005,7
22,138835,4.0,2019-10-12 22:36:36,2019,10
5889,2463,2.5,2006-04-26 19:04:15,2006,4
2056,86298,4.0,2012-04-15 18:29:29,2012,4
6683,380,2.0,1996-04-19 13:22:58,1996,4
4961,106782,3.5,2022-01-26 09:48:48,2022,1
6420,33794,3.5,2018-11-27 14:56:35,2018,11
4115,337,3.0,2003-01-29 21:11:37,2003,1
1205,46970,4.0,2007-01-23 23:30:18,2007,1
3108,2398,4.0,2013-02-06 20:38:55,2013,2
3016,50954,3.0,2010-04-18 17:45:41,2010,4
5498,39231,2.5,2019-02-12 19:49:36,2019,2
5427,1597,4.0,2008-06-11 06:27:35,2008,6
6459,3176,4.5,2005-01-21 14:52:30,2005,1
848,109374,4.5,2018-03-27 09:43:57,2018,3
4783,3424,3.5,2018-01-11 02:41:58,2018,1
5217,235,4.0,1999-10-02 00:16:23,1999,10
2176,6157,5.0,2016-03-27 20:24:13,2016,3
4466,176933,4.5,2020-02-10 05:55:01,2020,2
1018,1213,4.5,2020-08-08 18:04:32,2020,8
4579,1344,5.0,1999-12-15 01:03:27,1999,12
5935,1291,5.0,2008-02-18 15:10:00,2008,2
3722,52717,2.0,2015-02-01 01:04:08,2015,2
5133,1625,3.0,2010-10-05 21:59:38,2010,10
4880,4403,4.0,2001-08-02 00:39:02,2001,8
166,858,5.0,2016-05-17 13:46:39,2016,5
6386,527,4.5,2012-01-13 09:13:41,2012,1
5067,4848,4.5,2005-05-07 12:51:16,2005,5
3721,317,3.0,1996-11-17 02:54:32,1996,11
2484,5418,4.5,2007-01-25 07:32:11,2007,1
3313,102880,1.5,2016-10-26 15:13:39,2016,10
30,1089,5.0,2019-09-19 02:59:58,2019,9
6436,173,2.0,1996-05-19 17:07:31,1996,5
3510,6711,4.0,2010-11-04 19:24:04,2010,11
2788,92643,5.0,2018-03-11 13:21:24,2018,3
4690,80463,4.0,2016-04-25 02:16:32,2016,4
6567,588,3.5,2005-03-22 05:38:13,2005,3
5734,4354,2.0,2006-11-06 19:28:14,2006,11
1223,1721,5.0,2018-11-16 01:56:41,2018,11
1203,6942,1.5,2016-02-12 11:03:21,2016,2
4735,1089,4.5,2015-07-06 15:22:55,2015,7
1377,2291,5.0,1999-10-15 22:22:26,1999,10
5057,54259,4.0,2008-12-02 22:20:02,2008,12
1819,32587,1.5,2006-01-06 14:56:30,2006,1
4260,98809,3.5,2023-01-22 03:06:53,2023,1
4020,2959,4.0,2006-07-25 15:22:36,2006,7
6076,481,3.0,2009-01-15 21:56:59,2009,1
1420,51662,2.5,2013-03-13 17:51:31,2013,3
6846,169760,3.5,2019-05-25 05:48:28,2019,5
3255,3117,3.0,2000-12-13 18:48:10,2000,12
3787,3624,3.5,2022-05-03 14:45:00,2022,5
2621,128360,5.0,2020-08-23 02:23:33,2020,8
3540,64957,3.0,2019-07-21 01:07:34,2019,7
3778,167036,2.5,2018-04-06 15:35:48,2018,4
1845,2291,4.0,2021-04-02 04:45:16,2021,4
1756,442,4.0,1996-07-13 15:37:57,1996,7
852,4383,5.0,2021-05-21 14:52:07,2021,5
5736,152077,4.5,2019-03-22 18:52:40,2019,3
6087,198,3.0,2011-11-05 17:21:09,2011,11
6568,535,2.0,1996-07-18 06:52:56,1996,7
2158,4993,4.5,2021-03-11 05:54:46,2021,3
6360,6323,4.0,2015-06-14 12:10:51,2015,6
4989,31,4.0,1996-03-21 09:53:54,1996,3
3499,169654,2.0,2017-07-16 18:43:50,2017,7
198,71254,1.5,2010-11-04 23:08:02,2010,11
4311,1732,3.5,2013-01-31 12:06:02,2013,1
5252,1206,5.0,2019-04-17 11:41:55,2019,4
3048,91500,2.5,2019-09-16 12:51:52,2019,9
5336,736,3.0,2009-04-15 23:43:59,2009,4
5935,52975,4.5,2011-09-09 08:42:27,2011,9
6020,92259,4.0,2013-11-04 01:28:00,2013,11
2178,1960,4.0,2000-11-19 18:00:04,2000,11
6354,6934,2.5,2011-01-24 03:28:29,2011,1
5217,16,4.0,1999-10-02 00:58:54,1999,10
4729,5989,4.0,2021-09-12 00:47:00,2021,9
5652,329,3.0,1996-05-20 11:48:00,1996,5
513,34,2.5,2010-12-11 20:48:57,2010,12
5390,3174,2.0,2001-01-03 15:54:03,2001,1
3980,2908,4.0,2007-01-01 16:13:09,2007,1
6116,2195,3.5,2008-09-21 20:11:02,2008,9
3676,1088,4.0,2005-05-03 02:01:55,2005,5
5220,616,3.0,2006-06-23 21:27:31,2006,6
1877,2867,4.0,2021-12-11 23:07:01,2021,12
4074,1282,0.5,2005-01-11 03:13:07,2005,1
3071,2067,4.0,2000-07-07 16:59:18,2000,7
6676,1125,3.0,2005-03-22 09:21:17,2005,3
2949,3578,3.5,2007-11-19 00:40:27,2007,11
6450,4424,5.0,2003-03-21 23:07:11,2003,3
2557,2394,5.0,2020-11-06 13:25:37,2020,11
203,1032,5.0,2023-02-22 11:19:56,2023,2
227,661,4.0,2000-01-27 05:20:59,2000,1
6815,919,3.0,1999-12-23 16:32:24,1999,12
5754,2404,2.0,2000-04-05 14:54:31,2000,4
2030,150,5.0,2000-09-10 02:38:32,2000,9
408,4963,4.0,2011-07-17 17:40:08,2011,7
6116,25801,3.0,2010-03-11 05:44:22,2010,3
3003,3398,5.0,2003-06-02 16:47:12,2003,6
970,440,4.5,2008-05-14 19:51:33,2008,5
979,480,4.5,2013-10-09 02:06:17,2013,10
1015,1258,5.0,2020-09-22 16:09:12,2020,9
3589,2761,3.0,2005-11-21 20:10:18,2005,11
4247,2571,5.0,2015-06-16 11:47:51,2015,6
3085,4235,4.0,2019-03-02 23:21:31,2019,3
877,111251,4.0,2019-08-13 15:49:00,2019,8
3203,64716,4.0,2018-09-08 15:38:56,2018,9
1178,608,5.0,2012-03-18 20:49:58,2012,3
5756,1210,3.5,2004-09-01 09:48:58,2004,9
5220,5419,1.0,2006-05-04 12:04:46,2006,5
2466,58998,3.5,2018-03-02 18:49:33,2018,3
4226,3275,4.0,2005-10-18 06:43:19,2005,10
6116,73101,3.0,2009-12-30 20:21:04,2009,12
3271,1320,2.5,2003-10-21 22:51:50,2003,10
1083,111759,4.0,2020-08-02 04:22:20,2020,8
81,185,3.0,1996-09-19 17:41:45,1996,9
1527,4692,2.0,2001-08-24 14:46:46,2001,8
3933,356,3.0,1996-06-13 13:29:21,1996,6
751,187595,3.0,2019-09-14 21:43:12,2019,9
3327,5477,4.5,2005-03-30 02:29:14,2005,3
385,1526,4.0,1999-11-10 23:14:31,1999,11
2958,588,4.0,2010-03-19 13:50:16,2010,3
4614,49278,2.0,2010-11-28 20:38:41,2010,11
5917,7346,2.5,2018-04-08 15:04:43,2018,4
6755,1597,4.0,2000-09-12 16:20:06,2000,9
2676,183837,5.0,2019-07-27 02:00:49,2019,7
5501,89864,3.5,2022-04-09 04:07:54,2022,4
2161,1,3.5,2015-11-09 15:40:26,2015,11
5229,1208,3.0,2001-07-08 18:12:55,2001,7
917,539,4.0,2021-11-26 18:05:58,2021,11
1863,173145,2.0,2021-12-11 12:27:53,2021,12
6571,4121,3.5,2015-11-08 08:13:00,2015,11
3192,47,3.5,2020-11-08 17:51:28,2020,11
4215,72712,3.0,2016-04-30 04:42:27,2016,4
82,1215,3.0,2001-10-26 15:15:51,2001,10
1429,1240,3.0,2007-11-21 23:22:02,2007,11
5778,2353,3.0,2003-07-11 20:23:57,2003,7
1851,1204,4.0,2014-07-01 14:05:10,2014,7
4294,2966,4.0,2000-01-17 18:19:20,2000,1
6004,480,3.0,1996-06-24 11:57:19,1996,6
5501,102125,4.0,2021-09-02 01:25:04,2021,9
3232,2858,5.0,2008-01-27 19:06:59,2008,1
1024,152081,4.0,2022-11-08 06:02:47,2022,11
5993,1113,3.0,1997-01-19 07:32:41,1997,1
4638,1249,2.0,2005-09-21 09:59:15,2005,9
1595,269638,2.0,2022-06-01 23:40:21,2022,6
5757,40583,3.0,2017-03-20 07:38:35,2017,3
4219,8970,3.5,2012-04-30 04:24:45,2012,4
2587,130576,4.0,2023-03-27 04:38:29,2023,3
4048,163645,4.0,2019-08-27 09:45:15,2019,8
6453,1923,3.0,2011-01-18 21:02:40,2011,1
3275,25,5.0,1997-12-23 09:56:58,1997,12
4004,562,3.0,1997-04-07 10:44:44,1997,4
4388,529,5.0,1999-12-28 01:44:57,1999,12
4880,132660,4.5,2016-02-06 21:09:00,2016,2
4880,414,1.5,2015-03-01 01:10:02,2015,3
3331,5502,4.0,2018-10-11 02:43:26,2018,10
3511,79091,4.0,2017-12-29 09:02:06,2017,12
4973,48385,1.5,2015-05-05 19:42:42,2015,5
6798,2470,4.0,2007-02-12 17:13:57,2007,2
7010,96079,4.0,2022-06-22 02:06:13,2022,6
2345,40732,2.0,2021-03-13 16:34:18,2021,3
1404,1214,4.0,2002-08-23 05:10:44,2002,8
4594,2324,4.0,2007-05-23 21:00:04,2007,5
2709,608,5.0,1997-01-28 12:03:59,1997,1
2688,1234,4.0,2000-02-07 19:04:27,2000,2
6875,555,5.0,2005-05-07 05:21:34,2005,5
6177,3996,4.5,2004-04-28 21:08:22,2004,4
4293,4011,4.0,2020-12-03 11:35:11,2020,12
1518,236,3.0,2001-07-04 21:52:51,2001,7
5283,33585,2.0,2020-04-05 21:59:39,2020,4
2056,7707,4.0,2005-02-14 00:34:05,2005,2
4551,539,3.0,1996-08-24 16:26:04,1996,8
691,1704,5.0,2022-06-27 20:04:45,2022,6
4553,3999,3.5,2011-01-07 04:35:03,2011,1
2932,6829,2.0,2003-10-16 08:06:47,2003,10
6746,112623,3.0,2020-01-04 23:00:50,2020,1
6888,33162,4.0,2018-02-28 00:59:20,2018,2
2056,6565,5.0,2011-10-27 00:48:38,2011,10
1675,2080,3.5,2011-03-31 05:34:15,2011,3
4233,6503,2.0,2018-01-14 20:11:10,2018,1
5766,47,4.5,2017-05-15 13:53:08,2017,5
5952,2324,3.5,2004-01-02 02:11:04,2004,1
6593,1213,4.5,2015-04-05 03:18:54,2015,4
5368,719,4.0,1997-01-02 08:36:33,1997,1
487,79057,1.0,2016-05-03 13:44:12,2016,5
374,31658,4.0,2017-02-13 20:16:22,2017,2
2007,79132,3.5,2016-04-07 06:49:52,2016,4
2935,3175,2.0,2010-05-03 16:13:59,2010,5
4140,2671,4.0,2001-10-02 00:40:58,2001,10
3328,2045,4.0,2002-10-03 23:01:39,2002,10
2035,1210,3.5,2006-10-04 23:36:35,2006,10
3360,588,5.0,2008-12-18 08:27:03,2008,12
6462,3033,4.5,2022-07-24 01:59:00,2022,7
499,364,2.0,2022-10-20 20:08:32,2022,10
123,1704,5.0,2004-07-09 22:22:42,2004,7
2698,1103,5.0,2000-03-19 22:35:11,2000,3
4921,1544,4.0,1997-06-05 08:39:18,1997,6
1934,457,3.5,2012-05-16 21:10:45,2012,5
4255,377,5.0,1996-11-11 18:21:02,1996,11
4305,1366,3.0,2006-12-20 17:10:13,2006,12
305,76111,2.5,2017-08-30 18:51:13,2017,8
6248,3169,3.0,2000-11-12 14:58:08,2000,11
4850,2571,5.0,2014-11-16 14:05:32,2014,11
3039,5970,2.5,2015-03-02 08:06:16,2015,3
1482,11,3.0,2003-06-14 03:00:31,2003,6
5060,1357,5.0,1997-02-03 11:10:13,1997,2
175,497,3.0,1999-10-04 21:52:34,1999,10
3277,4993,5.0,2006-03-21 14:28:18,2006,3
4107,2701,1.0,2004-10-05 01:42:34,2004,10
6204,3578,5.0,2004-04-11 22:00:37,2004,4
3218,54286,4.0,2013-07-28 20:36:09,2013,7
2238,318,5.0,2014-03-30 00:55:09,2014,3
339,3698,3.0,2004-07-14 16:27:48,2004,7
3653,45501,3.5,2016-02-04 00:15:13,2016,2
4074,4995,4.0,2005-01-07 23:36:22,2005,1
4880,44864,2.5,2015-01-31 20:40:04,2015,1
1252,32596,1.5,2007-03-08 20:50:27,2007,3
3160,4623,4.0,2008-06-08 02:46:11,2008,6
349,3225,2.0,2001-11-14 03:38:21,2001,11
5498,82459,2.5,2019-02-12 21:09:31,2019,2
5766,1693,4.0,2017-05-15 12:19:32,2017,5
4733,1973,4.0,2005-11-01 07:50:09,2005,11
4216,500,3.0,1996-10-22 06:35:11,1996,10
3342,33166,5.0,2007-01-11 12:36:38,2007,1
5244,4069,4.0,2002-03-29 20:57:06,2002,3
5283,7360,2.5,2020-04-05 21:59:37,2020,4
6113,91500,3.5,2018-03-06 04:53:48,2018,3
3821,6377,3.5,2006-04-14 21:10:18,2006,4
4011,1721,2.0,2000-12-03 17:03:22,2000,12
6631,1500,4.0,2007-08-21 01:58:34,2007,8
4766,49272,3.5,2015-09-21 20:11:52,2015,9
6220,2699,1.0,2005-07-13 18:50:15,2005,7
5006,2,3.0,2006-05-11 15:15:29,2006,5
5889,1236,2.0,2006-04-26 19:56:39,2006,4
1058,176371,4.0,2019-02-27 01:52:31,2019,2
2218,762,2.0,2004-09-15 11:47:25,2004,9
6098,518,2.0,2000-12-17 19:37:20,2000,12
5952,5548,4.0,2004-01-09 01:39:14,2004,1
3289,2690,2.0,2001-07-16 14:51:09,2001,7
3345,4306,5.0,2019-03-25 02:15:06,2019,3
35,357,4.0,2005-06-28 12:26:28,2005,6
6223,161,5.0,1996-08-07 07:00:21,1996,8
2003,1175,5.0,2002-05-29 11:35:09,2002,5
5889,34437,1.0,2006-04-22 13:15:31,2006,4
6346,21,3.0,1999-10-05 15:12:47,1999,10
6386,8261,3.0,2018-12-16 05:14:25,2018,12
3399,2330,5.0,2000-11-23 04:58:43,2000,11
7010,279186,1.0,2022-09-29 00:11:26,2022,9
2471,8665,4.0,2005-04-29 13:35:20,2005,4
2525,45361,3.5,2013-06-10 22:27:34,2013,6
3517,47629,3.0,2008-03-17 15:32:14,2008,3
976,40826,2.0,2016-05-23 09:27:27,2016,5
3247,1500,4.5,2010-10-23 05:01:01,2010,10
589,1584,1.5,2004-04-30 13:05:26,2004,4
5980,162598,4.5,2021-02-20 19:33:39,2021,2
3951,69466,4.0,2011-05-29 09:16:55,2011,5
6494,4198,1.0,2007-06-09 04:05:35,2007,6
1569,5349,3.0,2015-11-04 12:32:24,2015,11
2035,67255,5.0,2010-07-31 18:34:06,2010,7
1243,296,4.5,2014-01-05 19:26:02,2014,1
4687,832,3.0,2006-04-03 03:57:00,2006,4
2829,3087,4.5,2009-05-30 01:22:34,2009,5
2700,95858,5.0,2017-04-30 19:28:41,2017,4
6961,53123,5.0,2020-07-07 00:03:13,2020,7
388,902,3.0,2000-02-10 05:35:14,2000,2
378,1222,4.0,2023-04-15 21:41:19,2023,4
3759,485,1.0,2000-12-08 03:31:01,2000,12
6581,3908,2.0,2001-11-27 15:36:11,2001,11
6446,1136,5.0,2013-05-18 07:35:35,2013,5
5062,208,3.0,2003-02-05 20:14:01,2003,2
932,53125,3.0,2016-07-11 12:18:19,2016,7
461,7361,4.0,2020-08-28 20:15:34,2020,8
3629,832,3.0,1997-05-31 12:48:48,1997,5
3083,179819,3.5,2018-08-06 23:55:01,2018,8
2616,90738,3.0,2016-02-02 03:06:19,2016,2
2564,2395,4.0,2001-02-16 02:35:37,2001,2
1156,3489,1.0,2006-04-03 10:32:58,2006,4
3022,203375,3.0,2020-03-25 00:45:23,2020,3
5794,805,4.0,1996-12-02 23:28:29,1996,12
5427,45221,3.5,2007-03-04 06:13:48,2007,3
2120,6440,3.5,2010-10-01 07:23:41,2010,10
3995,1208,3.0,2021-12-17 16:28:57,2021,12
6755,1387,5.0,2000-09-08 22:58:52,2000,9
5979,3113,2.5,2004-02-16 17:41:54,2004,2
1040,2917,5.0,2001-02-01 18:50:08,2001,2
4461,899,5.0,2005-02-17 16:58:28,2005,2
6823,6711,4.5,2004-02-03 07:52:53,2004,2
3599,1962,4.5,2006-12-31 07:37:17,2006,12
1500,86332,3.0,2015-08-17 04:52:32,2015,8
1945,4718,5.0,2001-11-13 15:25:57,2001,11
5907,1206,5.0,2000-05-19 19:15:53,2000,5
6261,175303,4.0,2021-03-14 05:47:08,2021,3
5235,8373,2.0,2010-11-30 04:16:44,2010,11
5558,318,5.0,2009-07-04 15:09:13,2009,7
4190,357,3.0,2009-10-21 23:02:18,2009,10
3686,1321,3.0,1997-06-20 13:11:08,1997,6
6259,3409,0.5,2011-08-08 22:40:45,2011,8
6172,69844,4.0,2019-05-26 00:52:28,2019,5
6029,6615,2.0,2005-04-25 02:54:01,2005,4
5736,19,4.0,2019-10-25 21:00:47,2019,10
4880,357,4.5,2010-04-04 18:51:38,2010,4
5936,48780,4.5,2019-05-29 06:11:31,2019,5
4180,42002,2.0,2015-09-04 18:42:40,2015,9
6318,3996,3.5,2004-06-03 06:00:00,2004,6
1109,1848,1.0,2000-10-18 15:32:31,2000,10
